0.237982, 0.148322, -0.188811, 0.025880, -0.138848, -0.206598, -0.278239, 0.206376, 0.295386, 0.076129, -0.049370, 0.356439, 0.427825, 0.252637, 0.091658, 0.020152, 0.155437, -0.491811, 0.246700, -0.351874, 0.134144, 0.303669, -0.044092, -0.044898, 0.439242, -0.378650, -0.107361, -0.172254, -0.085173, 0.386711, -0.207450, -0.325235, 0.306838, 0.290714, 0.144581, 0.126540, 0.076478, 0.156214, -0.075066, -0.001614, 0.142025, -0.140215, -0.186663, 0.259113, -0.176587, 0.163066, 0.006514, -0.295717, -0.315313, -0.167449, 0.034037, -0.145366, 0.308647, 0.322629, 0.061041, 0.071458, 0.330477, 0.379223, 0.089591, 0.238900, -0.390215, -0.001276, 0.214244, 0.291795, -0.271138, 0.015861, -0.010611, 0.372648, -0.200672, 0.021584, 0.059527, 0.201682, 0.413789, -0.027614, 0.423969, -0.230760, 0.318116, 0.029605, 0.484743, 0.160942, 0.232698, -0.188875, 0.403931, -0.169000, 0.355777, -0.247279, -0.165524, -0.118133, -0.293352, 0.117744, -0.110177, -0.021779, 0.445413, -0.400634, -0.441294, -0.299956
0.234397, 0.154337, -0.194441, 0.027592, -0.132926, -0.210228, -0.280458, 0.211506, 0.297297, 0.080177, -0.055509, 0.361415, 0.433100, 0.250891, 0.087732, 0.024817, 0.162701, -0.488866, 0.243553, -0.344292, 0.137709, 0.300531, -0.045956, -0.036741, 0.441126, -0.374609, -0.111923, -0.165575, -0.085173, 0.386711, -0.207450, -0.325235, 0.299413, 0.298176, 0.152281, 0.127041, 0.083371, 0.152603, -0.077613, -0.008967, 0.137140, -0.133417, -0.190357, 0.256478, -0.179096, 0.158634, -0.000183, -0.302497, -0.309020, -0.163006, 0.040793, -0.139747, 0.303296, 0.329742, 0.063739, 0.078525, 0.326226, 0.387872, 0.094403, 0.242522, -0.390215, -0.001276, 0.214244, 0.291795, -0.270460, 0.022035, -0.019050, 0.377641, -0.194127, 0.015019, 0.058424, 0.196351, 0.419815, -0.026360, 0.418870, -0.230021, 0.325173, 0.022755, 0.478093, 0.161155, 0.241421, -0.189966, 0.408046, -0.167977, 0.364262, -0.250830, -0.159540, -0.114609, -0.290214, 0.118588, -0.108348, -0.020552, 0.445413, -0.400634, -0.441294, -0.299956
0.228830, 0.160644, -0.194051, 0.031918, -0.126444, -0.209119, -0.281952, 0.217188, 0.298131, 0.085842, -0.059638, 0.367548, 0.437340, 0.253475, 0.084964, 0.030172, 0.162723, -0.483992, 0.243092, -0.335977, 0.135838, 0.300762, -0.045111, -0.027986, 0.438000, -0.368961, -0.112849, -0.157884, -0.085173, 0.386711, -0.207450, -0.325235, 0.291871, 0.306045, 0.160084, 0.129813, 0.089502, 0.150895, -0.080310, -0.016329, 0.132289, -0.126405, -0.192845, 0.255964, -0.182822, 0.158850, -0.005893, -0.308890, -0.302547, -0.156854, 0.048493, -0.132782, 0.298235, 0.337738, 0.068112, 0.086097, 0.321578, 0.397012, 0.100566, 0.248263, -0.390215, -0.001276, 0.214244, 0.291795, -0.273800, 0.028281, -0.023484, 0.384201, -0.187471, 0.009135, 0.057159, 0.192693, 0.422308, -0.024713, 0.413988, -0.227056, 0.330640, 0.018359, 0.472750, 0.164326, 0.249044, -0.188834, 0.413827, -0.164333, 0.366990, -0.251959, -0.152335, -0.108885, -0.292323, 0.121382, -0.103956, -0.016535, 0.445413, -0.400634, -0.441294, -0.299956
0.224302, 0.165851, -0.196065, 0.037846, -0.120320, -0.210507, -0.285650, 0.223007, 0.299635, 0.088682, -0.065248, 0.374516, 0.440913, 0.253760, 0.080075, 0.032998, 0.161705, -0.478622, 0.242852, -0.327073, 0.133270, 0.299429, -0.045046, -0.018870, 0.435061, -0.365056, -0.114554, -0.149696, -0.085173, 0.386711, -0.207450, -0.325235, 0.288041, 0.312938, 0.166760, 0.133877, 0.096432, 0.147448, -0.083973, -0.023539, 0.131564, -0.121112, -0.196872, 0.257247, -0.184127, 0.156833, -0.012593, -0.315546, -0.299252, -0.150126, 0.056891, -0.125115, 0.291933, 0.344910, 0.072043, 0.094189, 0.316628, 0.405189, 0.107002, 0.254451, -0.390215, -0.001276, 0.214244, 0.291795, -0.275065, 0.033636, -0.029205, 0.391809, -0.180549, 0.002440, 0.054338, 0.190589, 0.424880, -0.025294, 0.407916, -0.222467, 0.335922, 0.012885, 0.466242, 0.168825, 0.256566, -0.186927, 0.420032, -0.159156, 0.368573, -0.253880, -0.145005, -0.102397, -0.294302, 0.122697, -0.099869, -0.011568, 0.445413, -0.400634, -0.441294, -0.299956
0.220697, 0.170597, -0.198843, 0.045033, -0.113267, -0.214859, -0.290433, 0.230015, 0.303314, 0.087551, -0.071625, 0.382446, 0.446312, 0.250558, 0.074265, 0.035430, 0.162388, -0.475258, 0.241425, -0.317754, 0.127936, 0.296139, -0.045960, -0.009377, 0.429978, -0.363684, -0.117547, -0.140915, -0.085173, 0.386711, -0.207450, -0.325235, 0.286919, 0.319370, 0.173119, 0.139652, 0.104335, 0.141750, -0.089194, -0.031105, 0.132857, -0.118518, -0.202396, 0.260489, -0.183457, 0.151977, -0.020212, -0.322970, -0.293960, -0.145205, 0.064586, -0.116668, 0.284571, 0.350293, 0.074751, 0.102954, 0.313486, 0.411501, 0.111741, 0.261750, -0.390215, -0.001276, 0.214244, 0.291795, -0.274235, 0.038612, -0.035805, 0.400189, -0.172987, -0.005268, 0.050306, 0.189264, 0.429041, -0.028770, 0.401056, -0.216633, 0.341433, 0.005987, 0.459022, 0.172781, 0.264653, -0.186093, 0.426435, -0.152780, 0.368124, -0.256757, -0.137330, -0.094858, -0.296028, 0.122250, -0.096149, -0.005190, 0.445413, -0.400634, -0.441294, -0.299956
0.217089, 0.175041, -0.201956, 0.050686, -0.106034, -0.218664, -0.294741, 0.236734, 0.306937, 0.086788, -0.078003, 0.388829, 0.452545, 0.247206, 0.068329, 0.038043, 0.165227, -0.471120, 0.238866, -0.308428, 0.122904, 0.296384, -0.046774, -0.002073, 0.424861, -0.361120, -0.119873, -0.134241, -0.085173, 0.386711, -0.207450, -0.325235, 0.285556, 0.325848, 0.179890, 0.145246, 0.112572, 0.136831, -0.093582, -0.035235, 0.134258, -0.115802, -0.207134, 0.264016, -0.181269, 0.147517, -0.027453, -0.328568, -0.287526, -0.139606, 0.072310, -0.108578, 0.277675, 0.356990, 0.078044, 0.110387, 0.310311, 0.418135, 0.117540, 0.267616, -0.390215, -0.001276, 0.214244, 0.291795, -0.275526, 0.043895, -0.043362, 0.406823, -0.166367, -0.010033, 0.047891, 0.187866, 0.427460, -0.030489, 0.394190, -0.213444, 0.345190, 0.000622, 0.451292, 0.176818, 0.273138, -0.184464, 0.433916, -0.147492, 0.365085, -0.258027, -0.128854, -0.091880, -0.298638, 0.121729, -0.090248, -0.002136, 0.445413, -0.400634, -0.441294, -0.299956
0.212947, 0.179435, -0.204519, 0.053564, -0.098509, -0.220406, -0.298505, 0.241704, 0.310889, 0.087564, -0.083965, 0.392631, 0.459707, 0.244545, 0.062084, 0.040016, 0.169259, -0.467859, 0.235359, -0.300831, 0.118353, 0.297787, -0.047974, 0.001969, 0.420025, -0.357888, -0.123021, -0.131157, -0.085173, 0.386711, -0.207450, -0.325235, 0.283441, 0.332487, 0.187444, 0.149423, 0.121235, 0.133897, -0.096806, -0.037184, 0.135412, -0.112063, -0.210461, 0.266544, -0.177713, 0.144870, -0.034191, -0.332873, -0.279976, -0.135512, 0.078530, -0.101443, 0.272276, 0.363766, 0.081407, 0.115321, 0.308442, 0.424869, 0.123201, 0.271097, -0.390215, -0.001276, 0.214244, 0.291795, -0.279180, 0.049275, -0.051221, 0.409980, -0.160766, -0.010800, 0.048114, 0.184526, 0.422764, -0.029407, 0.387289, -0.214285, 0.345648, -0.002015, 0.443090, 0.177077, 0.282249, -0.185287, 0.442252, -0.145439, 0.360574, -0.261594, -0.120159, -0.093006, -0.302978, 0.118926, -0.083792, -0.003243, 0.445413, -0.400634, -0.441294, -0.299956
0.206832, 0.177357, -0.200703, 0.049529, -0.090151, -0.223196, -0.295220, 0.237625, 0.314100, 0.083794, -0.082373, 0.388743, 0.464041, 0.239080, 0.059472, 0.035345, 0.164775, -0.462700, 0.239254, -0.304858, 0.122600, 0.295993, -0.052090, -0.001323, 0.414436, -0.352748, -0.118627, -0.135692, -0.085173, 0.386711, -0.207450, -0.325235, 0.278300, 0.338408, 0.193282, 0.145118, 0.118794, 0.137816, -0.093201, -0.042239, 0.138011, -0.106089, -0.206804, 0.261886, -0.181519, 0.148909, -0.032849, -0.338257, -0.283713, -0.130218, 0.084956, -0.105156, 0.276670, 0.369778, 0.087045, 0.111598, 0.312483, 0.430471, 0.128889, 0.266732, -0.390215, -0.001276, 0.214244, 0.291795, -0.284294, 0.054611, -0.047317, 0.405433, -0.163590, -0.008421, 0.052824, 0.179151, 0.416252, -0.027610, 0.389227, -0.219233, 0.341088, -0.005225, 0.440342, 0.172224, 0.278317, -0.180437, 0.448822, -0.150076, 0.363700, -0.257663, -0.111303, -0.098040, -0.308337, 0.123610, -0.077407, -0.008265, 0.445413, -0.400634, -0.441294, -0.299956
0.200994, 0.174641, -0.197505, 0.045690, -0.083133, -0.226872, -0.291809, 0.233774, 0.316441, 0.078996, -0.080957, 0.384799, 0.467873, 0.233049, 0.057313, 0.030769, 0.160799, -0.458053, 0.241771, -0.308326, 0.126938, 0.292792, -0.057099, -0.004310, 0.409940, -0.348246, -0.114978, -0.139874, -0.085173, 0.386711, -0.207450, -0.325235, 0.273743, 0.343671, 0.198471, 0.141196, 0.116115, 0.141120, -0.090193, -0.046631, 0.140014, -0.101266, -0.203592, 0.257713, -0.185119, 0.152185, -0.031866, -0.343010, -0.286950, -0.125394, 0.090237, -0.108303, 0.280921, 0.375097, 0.091714, 0.108253, 0.317190, 0.435464, 0.134044, 0.262781, -0.390215, -0.001276, 0.214244, 0.291795, -0.288960, 0.059227, -0.044212, 0.401241, -0.167519, -0.006631, 0.057142, 0.174434, 0.409316, -0.027205, 0.391426, -0.223959, 0.336190, -0.009663, 0.438345, 0.167954, 0.274633, -0.176038, 0.452941, -0.154250, 0.366665, -0.254959, -0.105733, -0.102891, -0.313279, 0.127747, -0.072282, -0.013083, 0.445413, -0.400634, -0.441294, -0.299956
0.196490, 0.173085, -0.194882, 0.043161, -0.075039, -0.226583, -0.290096, 0.230874, 0.321094, 0.076757, -0.081240, 0.382159, 0.473653, 0.229677, 0.053910, 0.026955, 0.157448, -0.453499, 0.242600, -0.310906, 0.130437, 0.289243, -0.062235, -0.005784, 0.405745, -0.343939, -0.112157, -0.143224, -0.085173, 0.386711, -0.207450, -0.325235, 0.269776, 0.348564, 0.203329, 0.137935, 0.114329, 0.144470, -0.088846, -0.050681, 0.143325, -0.096513, -0.201792, 0.254153, -0.187837, 0.155383, -0.032068, -0.347373, -0.289585, -0.120654, 0.094084, -0.110443, 0.284458, 0.379828, 0.095646, 0.105939, 0.321273, 0.440194, 0.138302, 0.259703, -0.390215, -0.001276, 0.214244, 0.291795, -0.293091, 0.063565, -0.041432, 0.397772, -0.170292, -0.006238, 0.059437, 0.170403, 0.404929, -0.027993, 0.392183, -0.227425, 0.332707, -0.014526, 0.435079, 0.164540, 0.271398, -0.171992, 0.455232, -0.157558, 0.368864, -0.253110, -0.102288, -0.106825, -0.317502, 0.131486, -0.068017, -0.017079, 0.445413, -0.400634, -0.441294, -0.299956
0.193102, 0.172576, -0.191896, 0.041797, -0.066119, -0.229908, -0.290307, 0.229833, 0.327361, 0.072567, -0.083211, 0.381272, 0.480829, 0.224618, 0.049171, 0.024410, 0.154637, -0.449410, 0.242650, -0.312568, 0.132708, 0.284695, -0.066843, -0.005666, 0.401287, -0.340154, -0.109694, -0.145701, -0.085173, 0.386711, -0.207450, -0.325235, 0.266341, 0.353203, 0.208178, 0.135472, 0.113359, 0.145494, -0.089266, -0.054320, 0.147318, -0.094421, -0.201563, 0.251214, -0.189936, 0.156464, -0.033531, -0.351253, -0.291706, -0.116445, 0.097132, -0.111562, 0.286972, 0.383826, 0.099612, 0.104918, 0.322881, 0.444309, 0.142099, 0.257622, -0.390215, -0.001276, 0.214244, 0.291795, -0.296741, 0.067782, -0.038726, 0.395039, -0.171468, -0.009345, 0.059802, 0.167347, 0.402917, -0.032106, 0.391526, -0.229446, 0.331575, -0.021213, 0.430623, 0.162333, 0.268643, -0.168350, 0.456623, -0.159947, 0.369638, -0.251884, -0.099721, -0.109603, -0.321200, 0.134753, -0.064093, -0.020084, 0.445413, -0.400634, -0.441294, -0.299956
0.189720, 0.171768, -0.189167, 0.040266, -0.057322, -0.233196, -0.290336, 0.229367, 0.334726, 0.067875, -0.085782, 0.380787, 0.489061, 0.219051, 0.044391, 0.022297, 0.152238, -0.445861, 0.241886, -0.313825, 0.134968, 0.279024, -0.072487, -0.005518, 0.398136, -0.336792, -0.107716, -0.147917, -0.085173, 0.386711, -0.207450, -0.325235, 0.263198, 0.357448, 0.212600, 0.132973, 0.110536, 0.146298, -0.090593, -0.058572, 0.145032, -0.092633, -0.202370, 0.247389, -0.194188, 0.157330, -0.035872, -0.355886, -0.293559, -0.112821, 0.099235, -0.112418, 0.289349, 0.386967, 0.102404, 0.104173, 0.323934, 0.447964, 0.145377, 0.255437, -0.390215, -0.001276, 0.214244, 0.291795, -0.299966, 0.071499, -0.036650, 0.392443, -0.173106, -0.012968, 0.059367, 0.165838, 0.399827, -0.036679, 0.390184, -0.231066, 0.329588, -0.028616, 0.425455, 0.161063, 0.266170, -0.165506, 0.456399, -0.161960, 0.370200, -0.252608, -0.099994, -0.112135, -0.324254, 0.137438, -0.060792, -0.023068, 0.445413, -0.400634, -0.441294, -0.299956
0.188117, 0.171929, -0.185449, 0.040340, -0.048610, -0.238386, -0.292204, 0.228998, 0.341396, 0.061960, -0.089719, 0.380701, 0.497122, 0.212446, 0.038547, 0.020587, 0.150390, -0.442720, 0.239807, -0.314494, 0.137047, 0.272201, -0.078764, -0.004732, 0.395420, -0.333872, -0.106011, -0.149422, -0.085173, 0.386711, -0.207450, -0.325235, 0.260626, 0.361446, 0.216911, 0.131088, 0.108619, 0.145400, -0.093337, -0.062028, 0.144274, -0.092599, -0.204178, 0.244698, -0.197124, 0.156823, -0.039050, -0.359495, -0.294707, -0.109672, 0.100122, -0.112525, 0.291604, 0.389302, 0.104725, 0.104088, 0.326306, 0.451020, 0.148173, 0.254261, -0.390215, -0.001276, 0.214244, 0.291795, -0.302843, 0.074990, -0.034795, 0.390380, -0.174418, -0.018591, 0.057207, 0.164467, 0.397929, -0.042886, 0.387911, -0.231781, 0.328328, -0.037049, 0.419396, 0.160508, 0.264126, -0.163184, 0.454744, -0.163323, 0.371168, -0.254733, -0.101577, -0.114020, -0.326626, 0.139319, -0.058138, -0.025280, 0.445413, -0.400634, -0.441294, -0.299956
0.187192, 0.172789, -0.181780, 0.041386, -0.039874, -0.245263, -0.296305, 0.228571, 0.347801, 0.054862, -0.095633, 0.380864, 0.505568, 0.204754, 0.031085, 0.018656, 0.149000, -0.439893, 0.236331, -0.314510, 0.139026, 0.264782, -0.086384, -0.003198, 0.393301, -0.331386, -0.105479, -0.150439, -0.085173, 0.386711, -0.207450, -0.325235, 0.258585, 0.365288, 0.221185, 0.129842, 0.106698, 0.142519, -0.097932, -0.065737, 0.143301, -0.094551, -0.207832, 0.242054, -0.199797, 0.154704, -0.044025, -0.363328, -0.295367, -0.106901, 0.099592, -0.111786, 0.293440, 0.391038, 0.104515, 0.104743, 0.329171, 0.453492, 0.149904, 0.253755, -0.390215, -0.001276, 0.214244, 0.291795, -0.305419, 0.078377, -0.033253, 0.388889, -0.175226, -0.025836, 0.053075, 0.162740, 0.397037, -0.050534, 0.383791, -0.231902, 0.328097, -0.046341, 0.411837, 0.159920, 0.262518, -0.161260, 0.451816, -0.163897, 0.372704, -0.257712, -0.105213, -0.115129, -0.328284, 0.140581, -0.056688, -0.026766, 0.445413, -0.400634, -0.441294, -0.299956
